UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,z_scores
1806,H31219,H,5.697429000684026,307.7,0.31621459575106764,56.2,113.0,False,False,False,False,False,False,1.641630187693634
7949,L55128,L,5.706445592075685,311.7,0.31621459575872757,39.4,18.0,False,False,False,False,False,False,-0.05704288950861067
4164,L51343,L,5.710758088392627,310.5,0.3162145957692244,30.9,107.0,False,False,False,False,False,False,-0.9164905773787937
7152,H36565,H,5.704448919199361,310.0115802171291,0.31621459577520483,22.9,165.0,False,False,False,False,False,False,-1.7253825189036718
70,L47249,L,5.700109069289892,309.0,0.3162145957538557,65.7,191.0,True,False,False,True,True,False,2.6021893682544266
7785,L54964,L,5.7047819749892845,310.0115802171291,0.3162145957533045,60.1,58.0,False,False,False,False,False,False,2.035965009187012
5023,L52202,L,5.717027701406222,313.1,0.31621459575338395,47.1,90.0,False,False,False,False,False,False,0.7215156042090849
6292,M21151,M,5.707442435487688,310.5,0.3162145957626858,35.8,81.0,False,False,False,False,False,False,-0.421044263194806
7593,M22452,M,5.705447753975262,311.2,0.31621459576289657,36.6,205.0,False,False,False,False,False,False,-0.34015506904231774
2673,L49852,L,5.702781974322617,309.3,0.31621459575644784,42.6,0.0,False,False,False,False,False,False,0.2665138871013409
5349,L52528,L,5.714722414694536,312.6,0.3162145957663323,34.6,102.0,False,False,False,False,False,False,-0.5423780544235373
7007,H36420,H,5.705780477318874,310.6,0.31621459575454774,39.6,3.0,False,False,False,False,False,False,-0.036820590970488426
8527,L55706,L,5.698099691520703,309.3,0.316214595753145,51.9,14.0,False,False,False,False,False,False,1.2068507691240113
3988,M18847,M,5.711419901785413,311.3,0.3162145957563774,43.1,115.0,False,False,False,False,False,False,0.31706963344664574
88,L47267,L,5.700443573390687,309.0,0.31621459576252625,31.8,108.0,False,False,False,False,False,False,-0.8254902339572447
7198,L54377,L,5.703782474656201,310.0,0.31621459575917027,41.8,69.0,False,False,False,False,False,False,0.18562469294885264
7468,H36881,H,5.7047819749892845,311.6,0.31621459575768224,41.6,102.0,False,False,False,False,False,False,0.16540239441073112
8791,L55970,L,5.6950780340260545,308.5,0.3162145957538557,43.9,47.0,False,False,False,False,False,False,0.3979588275991333
2373,M17232,M,5.701446414858653,308.5,0.31621459575338395,49.4,93.0,False,False,False,False,False,False,0.954072037397487
9224,L56403,L,5.696757859719236,309.0,0.3162145957515805,43.9,116.0,False,False,False,False,False,False,0.3979588275991333
6445,M21304,M,5.706445592075685,310.3,0.31621459574023847,61.0,54.0,False,False,False,False,False,False,2.1269653526085603
6769,H36182,H,5.708106446136256,310.8,0.31621459575566147,39.5,108.0,False,False,False,False,False,False,-0.046931740239549546
3936,M18795,M,5.712411801354255,311.6,0.31621459573467314,68.2,187.0,True,False,False,False,True,False,2.854968099980951
4461,L51640,L,5.712411801354255,310.5,0.3162145957651192,32.8,193.0,False,False,False,False,False,False,-0.7243787412666353
6888,L54067,L,5.706445592075685,311.3,0.3162145957720298,26.9,116.0,False,False,False,False,False,False,-1.3209365481412327
3546,L50725,L,5.709764546333749,310.8,0.31621459576416394,38.6,38.0,False,False,False,False,False,False,-0.1379320836610982
5511,L52690,L,5.713072521563293,312.1,0.31621459575447175,51.4,54.0,False,False,False,False,False,False,1.1562950227787065
3770,M18629,M,5.711089049838639,311.0,0.3162145957558063,47.0,187.0,False,False,False,False,False,False,0.7114044549400237
2305,L49484,L,5.703811107004786,308.5,0.31621459575714145,39.8,145.0,False,False,False,False,False,False,-0.016598292432366907
5089,L52268,L,5.717027701406222,313.1,0.31621459575781546,41.0,69.0,False,False,False,False,False,False,0.10473549879636511
8479,M23338,M,5.698769932832657,309.7,0.3162145957491051,60.8,96.0,False,False,False,False,False,False,2.106743054070438
9099,L56278,L,5.694741730004052,308.1,0.316214595758014,49.8,0.0,False,False,False,False,False,False,0.9945166344737308
1124,H30537,H,5.692384429703832,310.0115802171291,0.3162145957519173,62.3,100.0,True,False,False,True,False,False,2.258410293106353
7677,L54856,L,5.703811107004786,311.7,0.31621459575665806,49.1,206.0,False,False,False,False,False,False,0.9237385895903044
7552,M22411,M,5.704448919199361,311.3,0.31621459575948124,37.3,102.0,False,False,False,False,False,False,-0.2693770241588913
1337,L48516,L,5.700109069289892,310.3,0.31621459576450395,32.6,230.0,False,False,False,False,False,False,-0.7446010398047568
9930,H39343,H,5.698434868329605,308.4,0.31621459575872757,39.2,58.0,False,False,False,False,False,False,-0.07726518804673219
5665,M20524,M,5.711089049838639,311.4,0.31621459576225747,35.1,24.0,False,False,False,False,False,False,-0.4918223080782324
6927,H36340,H,5.707442435487688,311.6,0.31621459575439553,53.4,0.0,False,False,False,False,False,False,1.3585180081599262
4399,M19258,M,5.711419901785413,310.1,0.3162145957635154,37.8,31.0,False,False,False,False,False,False,-0.21882127781358646
7796,H37209,H,5.704115752446321,311.6,0.3162145957684077,29.6,85.0,False,False,False,False,False,False,-1.0479355178765861
3384,H32797,H,5.708438286192395,310.6,0.3162145957684077,33.6,49.0,False,False,False,False,False,False,-0.6434895471141471
3179,M18038,M,5.704448919199361,309.4,0.31621459574670757,53.6,186.0,False,False,False,False,False,False,1.3787403066980484
5317,M20176,M,5.715711045521475,312.8,0.3162145957689694,33.1,16.0,False,False,False,False,False,False,-0.694045293459452
2142,M17001,M,5.701446414858653,308.9,0.3162145957642129,34.9,160.0,False,False,False,False,False,False,-0.5120446066163546
9054,M23913,M,5.6950780340260545,308.5,0.3162145957669708,32.2,84.0,False,False,False,False,False,False,-0.7850456368810006
5600,M20459,M,5.712742216027673,310.0115802171291,0.3162145957675451,31.0,81.0,False,False,False,False,False,False,-0.9063794281097326
2820,L49999,L,5.704448919199361,309.5,0.316214595749289,51.1,133.0,False,False,False,False,False,False,1.125961574971524
1025,L48204,L,5.6910349018336985,307.3,0.31621459576975647,29.9,42.0,False,False,False,False,False,False,-1.0176020700694035
9321,L56500,L,5.698434868329605,309.3,0.31621459575377764,43.1,166.0,False,False,False,False,False,False,0.31706963344664574
1202,L48381,L,5.693395381769714,308.0,0.3162145957677851,41.0,74.0,False,False,False,False,False,False,0.10473549879636511
837,L48016,L,5.692384429703832,310.0115802171291,0.31621459575036914,45.1,185.0,False,False,False,False,False,False,0.5192926188278653
9448,M24307,M,5.703811107004786,308.9,0.31621459574610383,51.7,88.0,False,False,False,False,False,False,1.1866284705858898
2664,L49843,L,5.703449085754963,309.3,0.31621459576620164,31.1,196.0,False,False,False,False,False,False,-0.8962682788406715
3132,L50311,L,5.704115752446321,310.0115802171291,0.3162145957678643,32.7,57.0,False,False,False,False,False,False,-0.7344898905356957
2372,L49551,L,5.701446414858653,308.5,0.31621459575377764,44.8,91.0,False,False,False,False,False,False,0.4889591710206819
2273,M17132,M,5.703811107004786,308.6,0.31621459575665806,52.1,71.0,False,False,False,False,False,False,1.2270730676621338
5001,L52180,L,5.716040372051703,312.8,0.3162145957734181,23.6,35.0,False,False,False,False,False,False,-1.6546044740202448
6549,L53728,L,5.708438286192395,310.8,0.316214595771672,24.1,108.0,False,False,False,False,False,False,-1.6040487276749398
3306,M18165,M,5.708106446136256,310.4,0.3162145957642129,48.3,78.0,False,False,False,False,False,False,0.8428493954378161
5154,L52333,L,5.717685379825192,313.4,0.3162145957672194,31.7,23.0,False,False,False,False,False,False,-0.8356013832263058
7466,M22325,M,5.703811107004786,311.4,0.3162145957522501,52.1,94.0,False,False,False,False,False,False,1.2270730676621338
9369,L56548,L,5.69608626802173,308.4,0.31621459576062416,38.6,72.0,False,False,False,False,False,False,-0.1379320836610982
5963,L53142,L,5.705447753975262,310.8,0.31621459577033645,26.3,125.0,False,False,False,False,False,False,-1.3816034437555984
1930,M16789,M,5.697093486505405,307.8,0.31621459575898164,50.9,26.0,False,False,False,False,False,False,1.1057392764334018
2362,M17221,M,5.7011122461003225,308.6,0.3162145957666759,35.4,64.0,False,False,False,False,False,False,-0.46148886027104974
2784,M17643,M,5.704448919199361,309.6,0.3162145957616531,35.1,44.0,False,False,False,False,False,False,-0.4918223080782324
2769,L49948,L,5.703782474656201,309.5,0.3162145957684458,30.2,11.0,False,False,False,False,False,False,-0.9872686222622205
2223,L49402,L,5.702781974322617,309.0,0.316214595765533,33.0,108.0,False,False,False,False,False,False,-0.7041564427285131
4610,L51789,L,5.713732805509369,311.2,0.3162145957572097,44.0,142.0,False,False,False,False,False,False,0.4080699768681944
6143,L53322,L,5.706777983635999,310.9,0.31621459577121025,27.9,148.0,False,False,False,False,False,False,-1.219825055450623
3483,L50662,L,5.710095836712793,310.8,0.31621459576231153,37.6,83.0,False,False,False,False,False,False,-0.23904357635170798
97,M14956,M,5.700443573390687,309.0,0.3162145957641148,35.3,47.0,False,False,False,False,False,False,-0.4716000095401109
1106,M15965,M,5.692384429703832,310.0115802171291,0.3162145957705355,27.0,50.0,False,False,False,False,False,False,-1.3108253988721716
5032,M19891,M,5.716369590161673,313.0,0.31621459576085725,45.0,113.0,False,False,False,False,False,False,0.5091814695588042
6911,L54090,L,5.706445592075685,311.2,0.31621459575566147,45.6,174.0,False,False,False,False,False,False,0.5698483651731702
8636,L55815,L,5.703811107004786,308.3,0.3162145957695106,27.3,65.0,False,False,False,False,False,False,-1.2804919510649886
4464,L51643,L,5.713072521563293,310.0115802171291,0.3162145957773824,19.9,199.0,False,False,False,False,False,False,-2.028716996975501
4807,H34220,H,5.715711045521475,312.5,0.31621459575098126,54.0,186.0,False,False,False,False,False,False,1.419184903774292
7395,L54574,L,5.702781974322617,310.6,0.31621459575872757,38.0,137.0,False,False,False,False,False,False,-0.19859897927546422
8775,M23634,M,5.6957503029589365,308.7,0.31621459575369937,51.5,108.0,False,False,False,False,False,False,1.1664061720477676
6348,L53527,L,5.704448919199361,309.7,0.31621459575469907,44.6,17.0,False,False,False,False,False,False,0.4687368724825604
9525,H38938,H,5.700443573390687,310.3,0.3162145957677851,27.6,69.0,False,False,False,False,False,False,-1.2501585032578058
4674,L51853,L,5.715052066914432,311.5,0.3162145957600903,36.2,69.0,False,False,False,False,False,False,-0.3805996661185615
5301,M20160,M,5.716369590161673,313.2,0.3162145957697216,26.5,190.0,False,False,False,False,False,False,-1.3613811452174767
5275,L52454,L,5.715711045521475,313.0,0.31621459576607,30.9,122.0,False,False,False,False,False,False,-0.9164905773787937
9402,M24261,M,5.69608626802173,310.0115802171291,0.3162145957700665,25.6,174.0,False,False,False,False,False,False,-1.4523814886390252
3285,H32698,H,5.707774495925738,309.9,0.316214595749834,50.7,25.0,False,False,False,False,False,False,1.0855169778952802
7535,L54714,L,5.703782474656201,311.2,0.31621459575447175,47.3,60.0,False,False,False,False,False,False,0.7417379027472064
3092,L50271,L,5.703782474656201,309.3,0.31621459576326,29.7,168.0,False,False,False,False,False,False,-1.0378243686075255
5465,M20324,M,5.713402718033191,312.4,0.31621459576782474,33.1,152.0,False,False,False,False,False,False,-0.694045293459452
8106,L55285,L,5.703811107004786,311.9,0.31621459575853517,48.7,189.0,False,False,False,False,False,False,0.8832939925140606
3201,M18060,M,5.704115752446321,309.2,0.31621459575707295,44.4,19.0,False,False,False,False,False,False,0.44851457394443817
1932,M16791,M,5.697764402330638,308.0,0.31621459577651373,21.7,32.0,False,False,False,False,False,False,-1.8467163101324036
5648,H35061,H,5.7120812774708964,311.8,0.31621459578187394,14.7,198.0,False,False,False,False,False,False,-2.554496758966672
2890,M17749,M,5.703811107004786,309.7,0.31621459576137234,38.2,73.0,False,False,False,False,False,False,-0.17837668073734197
7970,L55149,L,5.706777983635999,312.1,0.31621459576975647,28.8,74.0,False,False,False,False,False,False,-1.128824712029074
7984,L55163,L,5.707110264748875,312.2,0.31621459576535027,33.0,109.0,False,False,False,False,False,False,-0.7041564427285131
278,H29691,H,5.697093486505405,308.0,0.31621459575872757,50.7,70.0,False,False,False,False,False,False,1.0855169778952802
1373,M16232,M,5.699774453258662,310.3,0.3162145957640162,41.8,108.0,False,False,False,False,False,False,0.18562469294885264
3504,L50683,L,5.709433146165015,310.8,0.3162145957596044,47.6,145.0,False,False,False,False,False,False,0.7720713505543897
7966,L55145,L,5.707442435487688,312.3,0.31621459575774896,35.3,65.0,False,False,False,False,False,False,-0.4716000095401109
4289,M19148,M,5.709433146165015,310.0,0.3162145957523327,50.6,195.0,False,False,False,False,False,False,1.0754058286262191
1615,M16474,M,5.703811107004786,307.9,0.3162145957726044,25.8,43.0,False,False,False,False,False,False,-1.4321591901009034
66,L47245,L,5.700443573390687,309.1,0.3162145957525789,45.1,179.0,False,False,False,False,False,False,0.5192926188278653
3207,M18066,M,5.704115752446321,309.0,0.31621459576584826,33.0,34.0,False,False,False,False,False,False,-0.7041564427285131
9511,M24370,M,5.7011122461003225,310.4,0.3162145957602697,43.3,37.0,False,False,False,False,False,False,0.3372919319847673
3789,L50968,L,5.711419901785413,310.8,0.31621459576068267,48.1,24.0,False,False,False,False,False,False,0.8226270968996946
5412,L52591,L,5.713072521563293,312.6,0.3162145957576153,39.4,22.0,False,False,False,False,False,False,-0.05704288950861067
5321,L52500,L,5.715052066914432,312.7,0.3162145957499239,45.5,26.0,False,False,False,False,False,False,0.5597372159041091
4107,L51286,L,5.710095836712793,310.5,0.3162145957549991,51.1,173.0,False,False,False,False,False,False,1.125961574971524
9323,M24182,M,5.698769932832657,309.3,0.316214595760741,38.1,170.0,False,False,False,False,False,False,-0.1884878300064031
7612,L54791,L,5.705447753975262,311.4,0.3162145957658036,32.7,44.0,False,False,False,False,False,False,-0.7344898905356957
6664,L53843,L,5.708106446136256,310.4,0.3162145957602697,47.2,193.0,False,False,False,False,False,False,0.731626753478146
9835,M24694,M,5.698099691520703,309.1,0.31621459576671834,32.7,0.0,False,False,False,False,False,False,-0.7344898905356957
2971,M17830,M,5.705780477318874,309.4,0.31621459575693545,39.4,78.0,False,False,False,False,False,False,-0.05704288950861067
812,L47991,L,5.693058511293225,307.6,0.3162145957647431,37.6,126.0,False,False,False,False,False,False,-0.23904357635170798
366,L47545,L,5.6957503029589365,308.4,0.31621459574901273,57.5,88.0,False,False,False,False,False,False,1.7730751281914263
2465,M17324,M,5.700109069289892,308.5,0.31621459576198496,42.9,121.0,False,False,False,False,False,False,0.2968473349085235
6527,L53706,L,5.707774495925738,310.4,0.3162145957609151,38.4,51.0,False,False,False,False,False,False,-0.15815438219922043
4647,L51826,L,5.714722414694536,311.4,0.31621459575984867,46.0,234.0,True,True,False,False,False,False,0.610292962249414
8728,L55907,L,5.694405312843604,308.7,0.3162145957600903,38.5,86.0,False,False,False,False,False,False,-0.1480432329301593
5081,L52260,L,5.717685379825192,313.3,0.3162145957538557,51.6,47.0,False,False,False,False,False,False,1.1765173213168287
7601,M22460,M,5.705114919889979,311.0,0.3162145957650726,35.4,15.0,False,False,False,False,False,False,-0.46148886027104974
538,H29951,H,5.6950780340260545,309.3,0.3162145957609728,43.0,83.0,False,False,False,False,False,False,0.30695848417758465
8595,L55774,L,5.6950780340260545,308.0,0.316214595749289,51.9,184.0,False,False,False,False,False,False,1.2068507691240113
7166,L54345,L,5.704448919199361,310.1,0.316214595752415,47.9,201.0,False,False,False,False,False,False,0.8024047983615724
6877,L54056,L,5.706445592075685,311.2,0.3162145957553692,54.4,85.0,False,False,False,False,False,False,1.4596295008505358
1898,L49077,L,5.696422120249909,307.4,0.31621459575447175,41.2,155.0,False,False,False,False,False,False,0.12495779733448735
8639,L55818,L,5.6957503029589365,308.5,0.31621459576396677,35.9,71.0,False,False,False,False,False,False,-0.4109331139257449
2823,L50002,L,5.7047819749892845,309.6,0.31621459576497907,38.1,140.0,False,False,False,False,False,False,-0.1884878300064031
1210,H30623,H,5.6937321388027,308.1,0.3162145957831969,13.3,98.0,False,False,False,False,False,False,-2.6960528487335256
9266,M24125,M,5.698099691520703,308.9,0.3162145957522501,49.7,23.0,False,False,False,False,False,False,0.9844054852046704
20,M14879,M,5.700109069289892,309.3,0.31621459576671834,32.5,55.0,False,False,False,False,False,False,-0.754712189073818
4559,L51738,L,5.712742216027673,310.7,0.3162145957504574,47.5,11.0,True,False,True,False,False,False,0.7619602012853286
2910,L50089,L,5.706113089994483,309.6,0.31621459576003014,44.1,122.0,False,False,False,False,False,False,0.41818112613725555
2139,L49318,L,5.701446414858653,309.0,0.3162145957705355,30.6,154.0,False,False,False,False,False,False,-0.9468240251859763
4665,M19524,M,5.703811107004786,311.3,0.3162145957636671,46.1,41.0,False,False,False,False,False,False,0.6204041115184751
9647,L56826,L,5.701780471985528,310.4,0.3162145957644558,31.7,108.0,False,False,False,False,False,False,-0.8356013832263058
4999,M19858,M,5.715711045521475,312.8,0.3162145957732332,25.2,29.0,False,False,False,False,False,False,-1.4928260857152693
3817,L50996,L,5.710758088392627,310.6,0.31621459575741334,47.6,93.0,False,False,False,False,False,False,0.7720713505543897
9992,M24851,M,5.703811107004786,308.4,0.3162145957732863,26.1,5.0,False,False,False,False,False,False,-1.4018257422937204
3052,L50231,L,5.704448919199361,309.3,0.3162145957501919,49.3,59.0,False,False,False,False,False,False,0.9439608881284259
2644,M17503,M,5.703115585668497,309.4,0.316214595753145,48.1,143.0,False,False,False,False,False,False,0.8226270968996946
3706,M18565,M,5.703811107004786,310.0115802171291,0.3162145957702358,27.7,23.0,False,False,False,False,False,False,-1.2400473539887449
1193,M16052,M,5.694405312843604,308.3,0.3162145957554426,43.7,46.0,False,False,False,False,False,False,0.3777365290610118
8313,M23172,M,5.699774453258662,310.0115802171291,0.3162145957617088,38.5,77.0,False,False,False,False,False,False,-0.1480432329301593
1778,H31191,H,5.703811107004786,308.2,0.31621459576310507,36.8,36.0,False,False,False,False,False,False,-0.3199327705041962
3041,L50220,L,5.7047819749892845,309.5,0.316214595758406,38.7,35.0,False,False,False,False,False,False,-0.12782093439203707
7909,L55088,L,5.706113089994483,312.3,0.3162145957698951,26.8,146.0,False,False,False,False,False,False,-1.3310476974102936
4827,L52006,L,5.715052066914432,310.0115802171291,0.31621459578087024,15.8,20.0,False,False,False,False,False,False,-2.443274117007001
5784,H35197,H,5.709764546333749,310.0115802171291,0.3162145957624728,36.4,120.0,False,False,False,False,False,False,-0.36037736758044
3316,M18175,M,5.70877001616724,310.6,0.3162145957595429,43.0,100.0,False,False,False,False,False,False,0.30695848417758465
8249,L55428,L,5.703811107004786,310.3,0.3162145957572097,44.1,118.0,False,False,False,False,False,False,0.41818112613725555
8023,L55202,L,5.706777983635999,312.0,0.3162145957561648,43.8,210.0,False,False,False,False,False,False,0.38784767833007217
8045,L55224,L,5.706113089994483,310.0115802171291,0.3162145957561648,38.1,34.0,False,False,False,False,False,False,-0.1884878300064031
7603,L54782,L,5.705114919889979,311.2,0.31621459576954597,28.7,20.0,False,False,False,False,False,False,-1.138935861298135
3657,M18516,M,5.710758088392627,311.5,0.31621459575166505,53.6,108.0,False,False,False,False,False,False,1.3787403066980484
2348,L49527,L,5.703811107004786,308.3,0.3162145957538557,43.0,108.0,False,False,False,False,False,False,0.30695848417758465
1634,L48813,L,5.696757859719236,307.9,0.31621459575853517,45.2,91.0,False,False,False,False,False,False,0.5294037680969265
4366,L51545,L,5.71042701737487,310.0,0.31621459575672767,48.8,181.0,False,False,False,False,False,False,0.893405141783121
4917,H34330,H,5.715052066914432,310.0115802171291,0.31621459577164174,27.9,40.0,False,False,False,False,False,False,-1.219825055450623
814,L47993,L,5.693058511293225,307.6,0.3162145957607992,40.0,130.0,False,False,False,False,False,False,0.003624006105755336
4305,L51484,L,5.709101636133801,310.1,0.31621459576915195,26.3,14.0,False,False,False,False,False,False,-1.3816034437555984
985,L48164,L,5.691372454579519,307.1,0.31621459575454774,48.6,142.0,False,False,False,False,False,False,0.8731828432449995
9549,L56728,L,5.702448251643064,311.1,0.316214595761259,37.2,131.0,False,False,False,False,False,False,-0.27948817342795174
3915,L51094,L,5.7120812774708964,311.5,0.3162145957596044,35.1,108.0,False,False,False,False,False,False,-0.4918223080782324
2775,L49954,L,5.704115752446321,309.4,0.31621459576331135,39.7,24.0,False,False,False,False,False,False,-0.02670944170142731
9213,L56392,L,5.697093486505405,308.9,0.3162145957522501,53.9,88.0,False,False,False,False,False,False,1.409073754505231
6047,L53226,L,5.706777983635999,311.0,0.3162145957453849,56.5,120.0,False,False,False,False,False,False,1.6719636355008165
6278,L53457,L,5.707774495925738,310.8,0.3162145957575482,40.6,47.0,False,False,False,False,False,False,0.06429090172012134
5052,L52231,L,5.716698699922747,313.0,0.31621459575879135,39.9,176.0,False,False,False,False,False,False,-0.006487143163305785
3932,M18791,M,5.712742216027673,310.0115802171291,0.3162145957720885,25.1,177.0,False,False,False,False,False,False,-1.5029372349843302
25,M14884,M,5.700443573390687,309.4,0.31621459576341365,37.3,70.0,False,False,False,False,False,False,-0.2693770241588913
5250,M20109,M,5.715052066914432,312.9,0.3162145957547744,39.9,108.0,False,False,False,False,False,False,-0.006487143163305785
5734,L52913,L,5.711419901785413,311.8,0.31621459575923283,43.2,206.0,False,False,False,False,False,False,0.3271807827157069
3160,H32573,H,5.705114919889979,309.8,0.31621459575377764,47.5,138.0,False,False,False,False,False,False,0.7619602012853286
2431,M17290,M,5.700109069289892,308.2,0.3162145957473001,47.8,40.0,False,False,False,False,False,False,0.7922936490925112
2875,L50054,L,5.703811107004786,309.5,0.3162145957582108,49.6,29.0,False,False,False,False,False,False,0.9742943359356092
6023,L53202,L,5.706113089994483,310.9,0.316214595761259,39.4,61.0,False,False,False,False,False,False,-0.05704288950861067
907,M15766,M,5.689007189074046,306.1,0.3162145957576153,49.2,158.0,False,False,False,False,False,False,0.9338497388593655
909,M15768,M,5.688668836846153,306.1,0.31621459577315303,24.3,164.0,False,False,False,False,False,False,-1.583826429136818
5613,L52792,L,5.713732805509369,312.3,0.31621459575917027,42.4,112.0,False,False,False,False,False,False,0.24629158856321864
2066,L49245,L,5.702781974322617,309.6,0.31621459575454774,45.1,170.0,False,False,False,False,False,False,0.5192926188278653
9079,L56258,L,5.694741730004052,308.1,0.3162145957636671,35.7,156.0,False,False,False,False,False,False,-0.4311554124638664
1926,L49105,L,5.696757859719236,307.7,0.3162145957621489,37.7,15.0,False,False,False,False,False,False,-0.22893242708264686
6929,L54108,L,5.707442435487688,311.7,0.3162145957729911,24.5,7.0,False,False,False,False,False,False,-1.563604130598696
9832,L57011,L,5.698434868329605,309.3,0.31621459576241917,35.4,108.0,False,False,False,False,False,False,-0.46148886027104974
9561,L56740,L,5.702448251643064,310.9,0.31621459575923283,42.5,164.0,False,False,False,False,False,False,0.25640273783227974
5240,L52419,L,5.716040372051703,313.0,0.3162145957711474,29.0,42.0,False,False,False,False,False,False,-1.1086024134909522
1791,L48970,L,5.697764402330638,307.9,0.31621459577380456,23.6,69.0,False,False,False,False,False,False,-1.6546044740202448
729,M15588,M,5.6950780340260545,308.7,0.3162145957549991,50.3,152.0,False,False,False,False,False,False,1.0450723808190356
5047,M19906,M,5.717356594683319,313.2,0.3162145957538557,42.4,155.0,False,False,False,False,False,False,0.24629158856321864
5097,H34510,H,5.717685379825192,310.0115802171291,0.316214595766505,32.2,91.0,False,False,False,False,False,False,-0.7850456368810006
1699,L48878,L,5.703811107004786,307.6,0.31621459575885497,38.0,40.0,False,False,False,False,False,False,-0.19859897927546422
1947,L49126,L,5.697764402330638,308.1,0.31621459576628885,34.9,67.0,False,False,False,False,False,False,-0.5120446066163546
1077,L48256,L,5.693395381769714,307.7,0.3162145957675853,35.9,177.0,False,False,False,False,False,False,-0.4109331139257449
7383,L54562,L,5.703115585668497,310.4,0.3162145957692965,28.3,103.0,False,False,False,False,False,False,-1.179380458374379
6874,L54053,L,5.707110264748875,311.4,0.3162145957586636,39.5,75.0,False,False,False,False,False,False,-0.046931740239549546
8012,L55191,L,5.706445592075685,311.8,0.31621459575514776,43.3,180.0,False,False,False,False,False,False,0.3372919319847673
4089,L51268,L,5.710095836712793,310.5,0.3162145957585995,42.4,128.0,False,False,False,False,False,False,0.24629158856321864
3115,M17974,M,5.703449085754963,309.2,0.3162145957687472,30.5,13.0,False,False,False,False,False,False,-0.9569351744550375
6419,H35832,H,5.7047819749892845,309.9,0.31621459575346317,52.1,205.0,False,False,False,False,False,False,1.2270730676621338
5573,L52752,L,5.711750644305378,312.0,0.3162145957625796,36.4,12.0,False,False,False,False,False,False,-0.36037736758044
6009,L53188,L,5.706113089994483,310.7,0.3162145957554426,39.3,22.0,False,False,False,False,False,False,-0.06715403877767179
9963,L57142,L,5.697764402330638,307.9,0.3162145957552956,49.4,141.0,False,False,False,False,False,False,0.954072037397487
5067,L52246,L,5.717356594683319,313.1,0.31621459576284405,30.9,9.0,False,False,False,False,False,False,-0.9164905773787937
6311,L53490,L,5.706777983635999,310.1,0.31621459577859085,17.8,133.0,False,False,False,False,False,False,-2.2410511316257815
7276,L54455,L,5.704448919199361,310.3,0.31621459576085725,38.7,48.0,False,False,False,False,False,False,-0.12782093439203707
4511,L51690,L,5.711750644305378,310.2,0.316214595748358,62.4,106.0,True,False,True,False,False,False,2.268521442375414
1536,L48715,L,5.703811107004786,308.8,0.31621459576440747,36.1,73.0,False,False,False,False,False,False,-0.39071081538762265
6034,L53213,L,5.705780477318874,310.9,0.3162145957582108,37.9,86.0,False,False,False,False,False,False,-0.20871012854452534
9862,M24721,M,5.699439725222064,309.6,0.3162145957725481,24.8,78.0,False,False,False,False,False,False,-1.533270682791513
6970,M21829,M,5.706445592075685,311.1,0.31621459576450395,32.1,116.0,False,False,False,False,False,False,-0.7951567861500617
2899,M17758,M,5.705780477318874,309.5,0.31621459576284405,40.2,96.0,False,False,False,False,False,False,0.02384630464387758
5508,L52687,L,5.713072521563293,312.1,0.31621459576120203,39.9,48.0,False,False,False,False,False,False,-0.006487143163305785
7991,M22850,M,5.707442435487688,312.4,0.3162145957727993,25.1,126.0,False,False,False,False,False,False,-1.5029372349843302
9705,L56884,L,5.700109069289892,310.1,0.3162145957642129,41.4,80.0,False,False,False,False,False,False,0.14518009587260888
3690,L50869,L,5.710758088392627,311.4,0.31621459577482,22.7,108.0,False,False,False,False,False,False,-1.7456048174417937
4956,M19815,M,5.716369590161673,312.5,0.3162145957501919,45.1,143.0,False,False,False,False,False,False,0.5192926188278653
5296,L52475,L,5.716369590161673,313.2,0.31621459574739774,47.8,176.0,False,False,False,False,False,False,0.7922936490925112
6224,M21083,M,5.707442435487688,310.9,0.3162145957629489,37.9,126.0,False,False,False,False,False,False,-0.20871012854452534
9957,M24816,M,5.697764402330638,307.8,0.31621459576426175,34.5,127.0,False,False,False,False,False,False,-0.5524892036925984
2239,L49418,L,5.701446414858653,310.0115802171291,0.316214595758406,49.6,191.0,False,False,False,False,False,False,0.9742943359356092
2840,M17699,M,5.705114919889979,309.4,0.316214595749834,42.1,182.0,False,False,False,False,False,False,0.215958140756036
7715,L54894,L,5.705447753975262,311.5,0.31621459575923283,43.0,78.0,False,False,False,False,False,False,0.30695848417758465
4265,M19124,M,5.712411801354255,311.0,0.31621459576241917,39.7,141.0,False,False,False,False,False,False,-0.02670944170142731
8288,L55467,L,5.700109069289892,310.6,0.3162145957646,38.1,7.0,False,False,False,False,False,False,-0.1884878300064031
3276,H32689,H,5.703811107004786,310.0,0.31621459576187494,36.3,2.0,False,False,False,False,False,False,-0.3704885168495011
3822,L51001,L,5.711419901785413,310.9,0.3162145957651192,33.5,108.0,False,False,False,False,False,False,-0.6536006963832082
3496,M18355,M,5.710095836712793,311.0,0.31621459575174937,47.4,121.0,False,False,False,False,False,False,0.7518490520162675
8923,L56102,L,5.694068782468562,308.2,0.31621459575298444,42.6,194.0,False,False,False,False,False,False,0.2665138871013409
5359,H34772,H,5.714722414694536,312.6,0.3162145957732863,24.2,132.0,False,False,False,False,False,False,-1.5939375784058791
